region,ruta,nombre,extension,tamano_bytes,tamano_h,tipo_detectado,idioma,serie,volumen,numero,patron,autor_carpeta,autores,formato
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li'l Abner (Al Capp)/Li'l Abner #04 (Al Capp).cbr,Li'l Abner #04 (Al Capp).cbr,.cbr,19498061,18.6 MB,desconocido,,Li'l Abner #04,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li'l Abner (Al Capp)/Li'l Abner #05 (Al Capp).cbr,Li'l Abner #05 (Al Capp).cbr,.cbr,19642710,18.7 MB,desconocido,,Li'l Abner #05,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li'l Abner (Al Capp)/Li'l Abner #06 (Al Capp).cbr,Li'l Abner #06 (Al Capp).cbr,.cbr,19712907,18.8 MB,desconocido,,Li'l Abner #06,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li´l Abner Tiras diarias y planchas dominicales (Al Capp)/Li´l Abner Tiras diarias y planchas dominicales #01 [1934-36] (Al Capp).cbr,Li´l Abner Tiras diarias y planchas dominicales #01 [1934-36] (Al Capp).cbr,.cbr,1010183846,963.4 MB,desconocido,,Li´l Abner Tiras diarias y planchas dominicales #01,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li´l Abner Tiras diarias y planchas dominicales (Al Capp)/Li´l Abner Tiras diarias y planchas dominicales #02 [1937-38] (Al Capp).cbr,Li´l Abner Tiras diarias y planchas dominicales #02 [1937-38] (Al Capp).cbr,.cbr,1066378619,1017.0 MB,desconocido,,Li´l Abner Tiras diarias y planchas dominicales #02,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li´l Abner Tiras diarias y planchas dominicales (Al Capp)/Li´l Abner Tiras diarias y planchas dominicales #03 [1939-40] (Al Capp).cbr,Li´l Abner Tiras diarias y planchas dominicales #03 [1939-40] (Al Capp).cbr,.cbr,1096593738,1.0 GB,desconocido,,Li´l Abner Tiras diarias y planchas dominicales #03,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li´l Abner Tiras diarias y planchas dominicales (Al Capp)/Li´l Abner Tiras diarias y planchas dominicales #04 [1941-42] (Al Capp).cbr,Li´l Abner Tiras diarias y planchas dominicales #04 [1941-42] (Al Capp).cbr,.cbr,1058031835,1009.0 MB,desconocido,,Li´l Abner Tiras diarias y planchas dominicales #04,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Capp/Li´l Abner Tiras diarias y planchas dominicales (Al Capp)/Li´l Abner Tiras diarias y planchas dominicales #05 [1943-44] (Al Capp).cbr,Li´l Abner Tiras diarias y planchas dominicales #05 [1943-44] (Al Capp).cbr,.cbr,1000267224,953.9 MB,desconocido,,Li´l Abner Tiras diarias y planchas dominicales #05,,,solo_nombre,Al Capp,Al Capp,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Al Jeffee/Gags (Al Jeffee).cbz,Gags (Al Jeffee).cbz,.cbz,34564531,33.0 MB,desconocido,,Gags,,,solo_nombre,Al Jeffee,Al Jeffee,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #01 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #01 (Ales Kot & Danijel Zezelj).cbr,.cbr,16892815,16.1 MB,desconocido,,Days of Hate #01,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #02 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #02 (Ales Kot & Danijel Zezelj).cbr,.cbr,19788425,18.9 MB,desconocido,,Days of Hate #02,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #03 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #03 (Ales Kot & Danijel Zezelj).cbr,.cbr,18377911,17.5 MB,desconocido,,Days of Hate #03,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #04 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #04 (Ales Kot & Danijel Zezelj).cbr,.cbr,20142587,19.2 MB,desconocido,,Days of Hate #04,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #05 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #05 (Ales Kot & Danijel Zezelj).cbr,.cbr,18512705,17.7 MB,desconocido,,Days of Hate #05,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #06 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #06 (Ales Kot & Danijel Zezelj).cbr,.cbr,20780068,19.8 MB,desconocido,,Days of Hate #06,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #07 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #07 (Ales Kot & Danijel Zezelj).cbr,.cbr,19725874,18.8 MB,desconocido,,Days of Hate #07,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #08 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #08 (Ales Kot & Danijel Zezelj).cbr,.cbr,22396868,21.4 MB,desconocido,,Days of Hate #08,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #09 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #09 (Ales Kot & Danijel Zezelj).cbr,.cbr,17677946,16.9 MB,desconocido,,Days of Hate #09,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #10 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #10 (Ales Kot & Danijel Zezelj).cbr,.cbr,34398062,32.8 MB,desconocido,,Days of Hate #10,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #11 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #11 (Ales Kot & Danijel Zezelj).cbr,.cbr,12828941,12.2 MB,desconocido,,Days of Hate #11,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Days of Hate (Ales Kot & Danijel Zezelj)/Days of Hate #12 (Ales Kot & Danijel Zezelj).cbr,Days of Hate #12 (Ales Kot & Danijel Zezelj).cbr,.cbr,18521966,17.7 MB,desconocido,,Days of Hate #12,,,solo_nombre,Ales Kot,Ales Kot ; Danijel Zezelj,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Lost Soldiers (Ales Kot & Luca Casalanguida)/Lost Soldiers #01 (Ales Kot & Luca Casalanguida).cbr,Lost Soldiers #01 (Ales Kot & Luca Casalanguida).cbr,.cbr,25060661,23.9 MB,desconocido,,Lost Soldiers #01,,,solo_nombre,Ales Kot,Ales Kot ; Luca Casalanguida,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Lost Soldiers (Ales Kot & Luca Casalanguida)/Lost Soldiers #02 (Ales Kot & Luca Casalanguida).cbr,Lost Soldiers #02 (Ales Kot & Luca Casalanguida).cbr,.cbr,23413604,22.3 MB,desconocido,,Lost Soldiers #02,,,solo_nombre,Ales Kot,Ales Kot ; Luca Casalanguida,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Lost Soldiers (Ales Kot & Luca Casalanguida)/Lost Soldiers #03 (Ales Kot & Luca Casalanguida).cbr,Lost Soldiers #03 (Ales Kot & Luca Casalanguida).cbr,.cbr,30948271,29.5 MB,desconocido,,Lost Soldiers #03,,,solo_nombre,Ales Kot,Ales Kot ; Luca Casalanguida,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Lost Soldiers (Ales Kot & Luca Casalanguida)/Lost Soldiers #04 (Ales Kot & Luca Casalanguida).cbr,Lost Soldiers #04 (Ales Kot & Luca Casalanguida).cbr,.cbr,26279257,25.1 MB,desconocido,,Lost Soldiers #04,,,solo_nombre,Ales Kot,Ales Kot ; Luca Casalanguida,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Lost Soldiers (Ales Kot & Luca Casalanguida)/Lost Soldiers #05 (Ales Kot & Luca Casalanguida).cbr,Lost Soldiers #05 (Ales Kot & Luca Casalanguida).cbr,.cbr,17690195,16.9 MB,desconocido,,Lost Soldiers #05,,,solo_nombre,Ales Kot,Ales Kot ; Luca Casalanguida,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Niños Salvajes (Ales Kot & Riley Rossmo)/Niños Salvajes (Ales Kot & Riley Rossmo).cbr,Niños Salvajes (Ales Kot & Riley Rossmo).cbr,.cbr,21729276,20.7 MB,desconocido,,Niños Salvajes,,,solo_nombre,Ales Kot,Ales Kot ; Riley Rossmo,obra_completa
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ales Kot/Wolf (Ales Kot, Matthew Taylor & Ricardo Lopez Ortiz) [9]/Wolf #01 (Ales Kot & Matthew Taylor).cbz",Wolf #01 (Ales Kot & Matthew Taylor).cbz,.cbz,46180823,44.0 MB,desconocido,,Wolf #01,,,solo_nombre,Ales Kot,Ales Kot ; Matthew Taylor,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ales Kot/Wolf (Ales Kot, Matthew Taylor & Ricardo Lopez Ortiz) [9]/Wolf #02 (Ales Kot & Matthew Taylor).cbz",Wolf #02 (Ales Kot & Matthew Taylor).cbz,.cbz,24449162,23.3 MB,desconocido,,Wolf #02,,,solo_nombre,Ales Kot,Ales Kot ; Matthew Taylor,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ales Kot/Wolf (Ales Kot, Matthew Taylor & Ricardo Lopez Ortiz) [9]/Wolf #03 (Ales Kot & Matthew Taylor).cbz",Wolf #03 (Ales Kot & Matthew Taylor).cbz,.cbz,21915072,20.9 MB,desconocido,,Wolf #03,,,solo_nombre,Ales Kot,Ales Kot ; Matthew Taylor,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ales Kot/Wolf (Ales Kot, Matthew Taylor & Ricardo Lopez Ortiz) [9]/Wolf #04 (Ales Kot & Matthew Taylor).cbz",Wolf #04 (Ales Kot & Matthew Taylor).cbz,.cbz,22662056,21.6 MB,desconocido,,Wolf #04,,,solo_nombre,Ales Kot,Ales Kot ; Matthew Taylor,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ales Kot/Wolf (Ales Kot, Matthew Taylor & Ricardo Lopez Ortiz) [9]/Wolf #05 (Ales Kot & Ricardo Lopez Ortiz).cbz",Wolf #05 (Ales Kot & Ricardo Lopez Ortiz).cbz,.cbz,28489086,27.2 MB,desconocido,,Wolf #05,,,solo_nombre,Ales Kot,Ales Kot ; Ricardo Lopez Ortiz,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Zero (Ales Kot & Varios)/Zero #01-05 (Ales Kot & Varios).cbr,Zero #01-05 (Ales Kot & Varios).cbr,.cbr,279358699,266.4 MB,desconocido,,Zero #01-05,,,solo_nombre,Ales Kot,Ales Kot ; Varios,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Zero (Ales Kot & Varios)/Zero #06-10 (Ales Kot & Varios).cbr,Zero #06-10 (Ales Kot & Varios).cbr,.cbr,211922558,202.1 MB,desconocido,,Zero #06-10,,,solo_nombre,Ales Kot,Ales Kot ; Varios,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Zero (Ales Kot & Varios)/Zero #11-14 (Ales Kot & Varios).cbr,Zero #11-14 (Ales Kot & Varios).cbr,.cbr,159415671,152.0 MB,desconocido,,Zero #11-14,,,solo_nombre,Ales Kot,Ales Kot ; Varios,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Ales Kot/Zero (Ales Kot & Varios)/Zero #15-18 (Ales Kot & Varios).cbr,Zero #15-18 (Ales Kot & Varios).cbr,.cbr,224664088,214.3 MB,desconocido,,Zero #15-18,,,solo_nombre,Ales Kot,Ales Kot ; Varios,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Graham/Dog Biscuits (Alex Graham).cbr,Dog Biscuits (Alex Graham).cbr,.cbr,262018557,249.9 MB,desconocido,,Dog Biscuits,,,solo_nombre,Alex Graham,Alex Graham,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grand/Viaje por Mexico #01-04 (Alex Grand & Sebastián Guidubono).cbr,Viaje por Mexico #01-04 (Alex Grand & Sebastián Guidubono).cbr,.cbr,49285894,47.0 MB,desconocido,,Viaje por Mexico #01-04,,,solo_nombre,Alex Grand,Alex Grand ; Sebastián Guidubono,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #01 (Alex Grecian).cbr,Proof #01 (Alex Grecian).cbr,.cbr,11323161,10.8 MB,desconocido,,Proof #01,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #02 (Alex Grecian).cbr,Proof #02 (Alex Grecian).cbr,.cbr,11222384,10.7 MB,desconocido,,Proof #02,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #03 (Alex Grecian).cbr,Proof #03 (Alex Grecian).cbr,.cbr,11873022,11.3 MB,desconocido,,Proof #03,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #04 (Alex Grecian).cbr,Proof #04 (Alex Grecian).cbr,.cbr,15100600,14.4 MB,desconocido,,Proof #04,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #05 (Alex Grecian).cbr,Proof #05 (Alex Grecian).cbr,.cbr,13064450,12.5 MB,desconocido,,Proof #05,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #06 (Alex Grecian).cbr,Proof #06 (Alex Grecian).cbr,.cbr,11134078,10.6 MB,desconocido,,Proof #06,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #07 (Alex Grecian).cbr,Proof #07 (Alex Grecian).cbr,.cbr,9700654,9.3 MB,desconocido,,Proof #07,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #08 (Alex Grecian).cbr,Proof #08 (Alex Grecian).cbr,.cbr,9512261,9.1 MB,desconocido,,Proof #08,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Proof (Alex Grecian) [28]/Proof #09 (Alex Grecian).cbr,Proof #09 (Alex Grecian).cbr,.cbr,13371299,12.8 MB,desconocido,,Proof #09,,,solo_nombre,Alex Grecian,Alex Grecian,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #01 (Alex Grecian & Riley Rossmo).cbr,Rasputin #01 (Alex Grecian & Riley Rossmo).cbr,.cbr,25362362,24.2 MB,desconocido,,Rasputin #01,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #02 (Alex Grecian & Riley Rossmo).cbr,Rasputin #02 (Alex Grecian & Riley Rossmo).cbr,.cbr,17592792,16.8 MB,desconocido,,Rasputin #02,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #03 (Alex Grecian & Riley Rossmo).cbr,Rasputin #03 (Alex Grecian & Riley Rossmo).cbr,.cbr,20051952,19.1 MB,desconocido,,Rasputin #03,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #04 (Alex Grecian & Riley Rossmo).cbr,Rasputin #04 (Alex Grecian & Riley Rossmo).cbr,.cbr,20340773,19.4 MB,desconocido,,Rasputin #04,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #05 (Alex Grecian & Riley Rossmo).cbr,Rasputin #05 (Alex Grecian & Riley Rossmo).cbr,.cbr,17918000,17.1 MB,desconocido,,Rasputin #05,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #06 (Alex Grecian & Riley Rossmo).cbr,Rasputin #06 (Alex Grecian & Riley Rossmo).cbr,.cbr,19774692,18.9 MB,desconocido,,Rasputin #06,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #07 (Alex Grecian & Riley Rossmo).cbr,Rasputin #07 (Alex Grecian & Riley Rossmo).cbr,.cbr,19430088,18.5 MB,desconocido,,Rasputin #07,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #08 (Alex Grecian & Riley Rossmo).cbr,Rasputin #08 (Alex Grecian & Riley Rossmo).cbr,.cbr,16178084,15.4 MB,desconocido,,Rasputin #08,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #09 (Alex Grecian & Riley Rossmo).cbr,Rasputin #09 (Alex Grecian & Riley Rossmo).cbr,.cbr,19658183,18.7 MB,desconocido,,Rasputin #09,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Grecian/Rasputin (Alex Grecian & Riley Rossmo)/Rasputin #10 (Alex Grecian & Riley Rossmo).cbr,Rasputin #10 (Alex Grecian & Riley Rossmo).cbr,.cbr,21428027,20.4 MB,desconocido,,Rasputin #10,,,solo_nombre,Alex Grecian,Alex Grecian ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #01 (Alex Link & Riley Rossmo).cbr,Drumhellar #01 (Alex Link & Riley Rossmo).cbr,.cbr,17471981,16.7 MB,desconocido,,Drumhellar #01,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #02 (Alex Link & Riley Rossmo).cbr,Drumhellar #02 (Alex Link & Riley Rossmo).cbr,.cbr,17965115,17.1 MB,desconocido,,Drumhellar #02,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #03 (Alex Link & Riley Rossmo).cbr,Drumhellar #03 (Alex Link & Riley Rossmo).cbr,.cbr,17088316,16.3 MB,desconocido,,Drumhellar #03,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #04 (Alex Link & Riley Rossmo).cbr,Drumhellar #04 (Alex Link & Riley Rossmo).cbr,.cbr,15479771,14.8 MB,desconocido,,Drumhellar #04,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #05 (Alex Link & Riley Rossmo).cbr,Drumhellar #05 (Alex Link & Riley Rossmo).cbr,.cbr,15040076,14.3 MB,desconocido,,Drumhellar #05,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #06 (Alex Link & Riley Rossmo).cbr,Drumhellar #06 (Alex Link & Riley Rossmo).cbr,.cbr,16113969,15.4 MB,desconocido,,Drumhellar #06,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #07 (Alex Link & Riley Rossmo).cbr,Drumhellar #07 (Alex Link & Riley Rossmo).cbr,.cbr,15867483,15.1 MB,desconocido,,Drumhellar #07,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #08 (Alex Link & Riley Rossmo).cbr,Drumhellar #08 (Alex Link & Riley Rossmo).cbr,.cbr,17263653,16.5 MB,desconocido,,Drumhellar #08,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #09 (Alex Link & Riley Rossmo).cbr,Drumhellar #09 (Alex Link & Riley Rossmo).cbr,.cbr,13922041,13.3 MB,desconocido,,Drumhellar #09,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Drumhellar (Alex Link & Riley Rossmo)/Drumhellar #10 (Alex Link & Riley Rossmo).cbr,Drumhellar #10 (Alex Link & Riley Rossmo).cbr,.cbr,15366170,14.7 MB,desconocido,,Drumhellar #10,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Rebel Blood (Alex Link & Riley Rossmo)/Rebel Blood #01 (Alex Link & Riley Rossmo).cbr,Rebel Blood #01 (Alex Link & Riley Rossmo).cbr,.cbr,10296242,9.8 MB,desconocido,,Rebel Blood #01,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Rebel Blood (Alex Link & Riley Rossmo)/Rebel Blood #02 (Alex Link & Riley Rossmo).cbr,Rebel Blood #02 (Alex Link & Riley Rossmo).cbr,.cbr,9469620,9.0 MB,desconocido,,Rebel Blood #02,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Rebel Blood (Alex Link & Riley Rossmo)/Rebel Blood #03 (Alex Link & Riley Rossmo).cbr,Rebel Blood #03 (Alex Link & Riley Rossmo).cbr,.cbr,8619604,8.2 MB,desconocido,,Rebel Blood #03,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Link/Rebel Blood (Alex Link & Riley Rossmo)/Rebel Blood #04 (Alex Link & Riley Rossmo).cbr,Rebel Blood #04 (Alex Link & Riley Rossmo).cbr,.cbr,7999528,7.6 MB,desconocido,,Rebel Blood #04,,,solo_nombre,Alex Link,Alex Link ; Riley Rossmo,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Raymond/Flash Gordon (Alex Raymond & Varios)/Flash Gordon Tiras diarias (Varios)/Flash Gordon #30 [Tiras diarias 1940-41] (Don Moore & Austin Briggs).cbr,Flash Gordon #30 [Tiras diarias 1940-41] (Don Moore & Austin Briggs).cbr,.cbr,528731996,504.2 MB,desconocido,,Flash Gordon #30,,,solo_nombre,Alex Raymond,Don Moore ; Austin Briggs,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Raymond/Flash Gordon (Alex Raymond & Varios)/Flash Gordon Tiras diarias (Varios)/Flash Gordon #31 [Tiras diarias 1941-43] (Don Moore & Austin Briggs).cbr,Flash Gordon #31 [Tiras diarias 1941-43] (Don Moore & Austin Briggs).cbr,.cbr,519453523,495.4 MB,desconocido,,Flash Gordon #31,,,solo_nombre,Alex Raymond,Don Moore ; Austin Briggs,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Raymond/Flash Gordon (Alex Raymond & Varios)/Flash Gordon Tiras diarias (Varios)/Flash Gordon #32 [Tiras diarias 1943-44] (Don Moore & Austin Briggs).cbr,Flash Gordon #32 [Tiras diarias 1943-44] (Don Moore & Austin Briggs).cbr,.cbr,514608399,490.8 MB,desconocido,,Flash Gordon #32,,,solo_nombre,Alex Raymond,Don Moore ; Austin Briggs,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Alex Raymond/Flash Gordon (Alex Raymond & Varios)/Flash Gordon Tiras diarias (Varios)/Flash Gordon #33 [Tiras diarias 1951-53] (Dan Barry & Harvey Kurtzman).cbr,Flash Gordon #33 [Tiras diarias 1951-53] (Dan Barry & Harvey Kurtzman).cbr,.cbr,575867377,549.2 MB,desconocido,,Flash Gordon #33,,,solo_nombre,Alex Raymond,Dan Barry ; Harvey Kurtzman,numero_suelto
